customer_id,customer_name,signup_date,gender,city,area,acquisition_channel
2651,Customer 2651,2023-08-10,Male,Bengaluru,HSR Layout,Social Media
2652,Customer 2652,2023-11-01,Male,Delhi,Central Delhi,Referral
2653,Customer 2653,2025-03-06,Male,Mumbai,Andheri,Organic
2654,Customer 2654,2024-06-29,Female,Bengaluru,HSR Layout,Organic
2655,Customer 2655,2024-05-17,Female,Bengaluru,Whitefield,Paid Ads
2656,Customer 2656,2024-08-29,Female,Bengaluru,Indiranagar,Paid Ads
2657,Customer 2657,2024-11-30,Female,Kolkata,Salt Lake,Organic
2658,Customer 2658,2024-07-14,Female,Mumbai,Bandra,Social Media
2659,Customer 2659,2025-03-15,Female,Hyderabad,Madhapur,Organic
2660,Customer 2660,2023-07-28,Female,Bengaluru,Koramangala,Referral
2661,Customer 2661,2024-10-06,Male,Hyderabad,Madhapur,Organic
2662,Customer 2662,2024-11-21,Male,Hyderabad,Hitech City,Paid Ads
2663,Customer 2663,2025-05-14,Male,Chennai,T Nagar,Organic
2664,Customer 2664,2025-01-29,Female,Bengaluru,Electronic City,Organic
2665,Customer 2665,2024-05-24,Male,Mumbai,Navi Mumbai,Social Media
2666,Customer 2666,2025-03-22,Female,Bengaluru,Electronic City,Paid Ads
2667,Customer 2667,2025-05-13,Male,Hyderabad,Hitech City,Social Media
2668,Customer 2668,2024-12-28,Female,Kolkata,Park Street,Referral
2669,Customer 2669,2024-06-09,Female,Pune,Viman Nagar,Social Media
2670,Customer 2670,2024-03-15,Female,Pune,Koregaon Park,Paid Ads
2671,Customer 2671,2025-01-09,Male,Delhi,South Delhi,Paid Ads
2672,Customer 2672,2024-05-19,Female,Kolkata,Gariahat,Social Media
2673,Customer 2673,2023-07-09,Female,Delhi,South Delhi,Paid Ads
2674,Customer 2674,2024-09-03,Male,Bengaluru,Electronic City,Referral
2675,Customer 2675,2023-12-20,Female,Kolkata,Howrah,Referral
2676,Customer 2676,2025-01-03,Female,Kolkata,Park Street,Referral
2677,Customer 2677,2024-04-05,Female,Delhi,North Delhi,Organic
2678,Customer 2678,2024-02-15,Female,Bengaluru,Koramangala,Paid Ads
2679,Customer 2679,2023-09-09,Other,Chennai,Adyar,Social Media
2680,Customer 2680,2025-05-18,Female,Chennai,Velachery,Paid Ads
2681,Customer 2681,2024-06-02,Male,Mumbai,Navi Mumbai,Referral
2682,Customer 2682,2023-12-03,Male,Chennai,Velachery,Referral
2683,Customer 2683,2023-09-06,Male,Kolkata,Howrah,Referral
2684,Customer 2684,2024-01-02,Male,Mumbai,Powai,Referral
2685,Customer 2685,2025-02-15,Female,Mumbai,Thane,Referral
2686,Customer 2686,2025-01-31,Other,Delhi,North Delhi,Organic
2687,Customer 2687,2024-11-16,Male,Pune,Koregaon Park,Organic
2688,Customer 2688,2025-05-20,Female,Delhi,North Delhi,Paid Ads
2689,Customer 2689,2024-05-05,Male,Pune,Koregaon Park,Paid Ads
2690,Customer 2690,2024-09-07,Female,Pune,Kothrud,Organic
2691,Customer 2691,2023-08-19,Male,Pune,Kothrud,Paid Ads
2692,Customer 2692,2023-12-29,Male,Chennai,Adyar,Referral
2693,Customer 2693,2023-09-04,Female,Kolkata,Howrah,Referral
2694,Customer 2694,2023-12-27,Female,Hyderabad,Gachibowli,Organic
2695,Customer 2695,2025-02-09,Male,Delhi,East Delhi,Referral
2696,Customer 2696,2024-02-10,Male,Mumbai,Thane,Organic
2697,Customer 2697,2024-09-21,Female,Mumbai,Andheri,Referral
2698,Customer 2698,2024-03-20,Female,Chennai,Velachery,Social Media
2699,Customer 2699,2023-08-10,Male,Delhi,Central Delhi,Referral
2700,Customer 2700,2024-02-09,Female,Kolkata,Park Street,Social Media
2701,Customer 2701,2024-10-28,Male,Hyderabad,Secunderabad,Organic
2702,Customer 2702,2025-01-23,Female,Bengaluru,HSR Layout,Social Media
2703,Customer 2703,2024-08-11,Male,Delhi,North Delhi,Paid Ads
2704,Customer 2704,2023-11-23,Male,Delhi,West Delhi,Paid Ads
2705,Customer 2705,2024-05-22,Male,Mumbai,Navi Mumbai,Social Media
2706,Customer 2706,2024-05-07,Female,Chennai,T Nagar,Organic
2707,Customer 2707,2024-10-02,Male,Pune,Viman Nagar,Organic
2708,Customer 2708,2023-11-16,Male,Mumbai,Powai,Social Media
2709,Customer 2709,2023-06-20,Male,Pune,Hinjewadi,Social Media
2710,Customer 2710,2025-03-23,Female,Kolkata,Salt Lake,Referral
2711,Customer 2711,2024-05-15,Male,Chennai,OMR,Organic
2712,Customer 2712,2024-03-15,Female,Hyderabad,Hitech City,Referral
2713,Customer 2713,2024-06-14,Female,Hyderabad,Madhapur,Referral
2714,Customer 2714,2024-08-07,Male,Delhi,Central Delhi,Paid Ads
2715,Customer 2715,2025-02-11,Female,Hyderabad,Secunderabad,Organic
2716,Customer 2716,2023-12-05,Other,Chennai,T Nagar,Organic
2717,Customer 2717,2025-05-07,Male,Bengaluru,HSR Layout,Paid Ads
2718,Customer 2718,2025-04-05,Male,Bengaluru,Koramangala,Paid Ads
2719,Customer 2719,2024-06-23,Male,Mumbai,Powai,Organic
2720,Customer 2720,2023-11-03,Female,Pune,Kothrud,Social Media
2721,Customer 2721,2024-08-16,Female,Chennai,OMR,Organic
2722,Customer 2722,2023-12-19,Male,Mumbai,Bandra,Social Media
2723,Customer 2723,2024-10-15,Male,Bengaluru,Indiranagar,Organic
2724,Customer 2724,2024-03-23,Female,Chennai,Adyar,Organic
2725,Customer 2725,2024-04-25,Male,Hyderabad,Madhapur,Organic
2726,Customer 2726,2025-03-05,Female,Pune,Hinjewadi,Referral
2727,Customer 2727,2023-12-07,Male,Mumbai,Andheri,Paid Ads
2728,Customer 2728,2024-06-23,Female,Mumbai,Powai,Organic
2729,Customer 2729,2025-01-13,Female,Kolkata,Gariahat,Social Media
2730,Customer 2730,2024-10-26,Female,Delhi,Central Delhi,Paid Ads
2731,Customer 2731,2023-12-24,Female,Kolkata,Salt Lake,Paid Ads
2732,Customer 2732,2025-04-20,Female,Pune,Kothrud,Organic
2733,Customer 2733,2024-08-30,Male,Delhi,South Delhi,Paid Ads
2734,Customer 2734,2024-09-23,Male,Bengaluru,Koramangala,Social Media
2735,Customer 2735,2025-01-12,Female,Delhi,East Delhi,Organic
2736,Customer 2736,2023-12-19,Female,Bengaluru,Electronic City,Paid Ads
2737,Customer 2737,2025-05-27,Male,Delhi,South Delhi,Organic
2738,Customer 2738,2024-12-01,Male,Pune,Kothrud,Referral
2739,Customer 2739,2024-09-15,Female,Kolkata,Howrah,Paid Ads
2740,Customer 2740,2023-07-04,Female,Delhi,Central Delhi,Paid Ads
2741,Customer 2741,2023-10-22,Female,Mumbai,Navi Mumbai,Organic
2742,Customer 2742,2025-02-13,Other,Hyderabad,Madhapur,Paid Ads
2743,Customer 2743,2023-10-21,Female,Kolkata,Howrah,Organic
2744,Customer 2744,2024-09-16,Male,Bengaluru,Koramangala,Paid Ads
2745,Customer 2745,2024-08-23,Female,Pune,Hinjewadi,Social Media
2746,Customer 2746,2024-11-09,Male,Delhi,South Delhi,Organic
2747,Customer 2747,2024-09-20,Female,Pune,Kothrud,Social Media
2748,Customer 2748,2023-12-05,Male,Pune,Viman Nagar,Referral
2749,Customer 2749,2024-04-30,Female,Bengaluru,HSR Layout,Paid Ads
2750,Customer 2750,2024-07-06,Female,Chennai,OMR,Social Media
2751,Customer 2751,2024-12-14,Male,Mumbai,Bandra,Organic
2752,Customer 2752,2024-12-05,Female,Delhi,North Delhi,Referral
2753,Customer 2753,2023-09-01,Female,Pune,Koregaon Park,Referral
2754,Customer 2754,2024-04-11,Male,Bengaluru,Electronic City,Social Media
2755,Customer 2755,2025-01-09,Male,Mumbai,Thane,Referral
2756,Customer 2756,2023-06-22,Male,Pune,Hinjewadi,Referral
2757,Customer 2757,2025-05-21,Female,Bengaluru,Koramangala,Social Media
2758,Customer 2758,2024-04-06,Other,Delhi,North Delhi,Organic
2759,Customer 2759,2024-01-22,Male,Hyderabad,Secunderabad,Social Media
2760,Customer 2760,2024-10-25,Female,Mumbai,Bandra,Organic
2761,Customer 2761,2024-02-26,Male,Bengaluru,Whitefield,Paid Ads
2762,Customer 2762,2025-01-08,Male,Chennai,OMR,Referral
2763,Customer 2763,2024-09-19,Male,Kolkata,Gariahat,Referral
2764,Customer 2764,2024-06-30,Female,Hyderabad,Secunderabad,Social Media
2765,Customer 2765,2024-04-18,Male,Delhi,East Delhi,Organic
2766,Customer 2766,2023-10-08,Female,Hyderabad,Gachibowli,Organic
2767,Customer 2767,2024-06-13,Male,Chennai,T Nagar,Social Media
2768,Customer 2768,2023-12-25,Male,Hyderabad,Gachibowli,Social Media
2769,Customer 2769,2023-07-08,Female,Hyderabad,Secunderabad,Paid Ads
2770,Customer 2770,2025-02-22,Male,Mumbai,Thane,Social Media
2771,Customer 2771,2024-10-18,Female,Kolkata,Salt Lake,Referral
2772,Customer 2772,2023-09-22,Male,Delhi,South Delhi,Referral
2773,Customer 2773,2023-11-09,Male,Delhi,Central Delhi,Organic
2774,Customer 2774,2025-04-20,Male,Mumbai,Powai,Paid Ads
2775,Customer 2775,2024-12-02,Male,Mumbai,Navi Mumbai,Referral
2776,Customer 2776,2023-11-11,Female,Delhi,South Delhi,Social Media
2777,Customer 2777,2025-02-20,Female,Mumbai,Powai,Social Media
2778,Customer 2778,2023-10-24,Male,Mumbai,Powai,Social Media
2779,Customer 2779,2023-08-16,Female,Bengaluru,Electronic City,Social Media
2780,Customer 2780,2024-10-23,Male,Mumbai,Bandra,Organic
2781,Customer 2781,2024-07-29,Male,Mumbai,Powai,Organic
2782,Customer 2782,2025-05-28,Female,Delhi,North Delhi,Paid Ads
2783,Customer 2783,2024-08-24,Male,Chennai,Adyar,Referral
2784,Customer 2784,2023-09-30,Female,Mumbai,Powai,Paid Ads
2785,Customer 2785,2023-12-28,Female,Mumbai,Powai,Referral
2786,Customer 2786,2023-08-13,Female,Chennai,T Nagar,Paid Ads
2787,Customer 2787,2024-01-08,Male,Chennai,Adyar,Organic
2788,Customer 2788,2024-10-18,Female,Mumbai,Bandra,Social Media
2789,Customer 2789,2024-04-02,Male,Mumbai,Navi Mumbai,Paid Ads
2790,Customer 2790,2024-03-24,Female,Chennai,Velachery,Referral
2791,Customer 2791,2023-07-20,Female,Pune,Koregaon Park,Social Media
2792,Customer 2792,2023-09-12,Male,Delhi,Central Delhi,Social Media
2793,Customer 2793,2024-01-05,Male,Kolkata,Gariahat,Social Media
2794,Customer 2794,2024-05-29,Other,Bengaluru,Whitefield,Organic
2795,Customer 2795,2023-07-16,Female,Chennai,Velachery,Social Media
2796,Customer 2796,2025-03-03,Female,Kolkata,Howrah,Social Media
2797,Customer 2797,2024-08-11,Female,Chennai,Adyar,Paid Ads
2798,Customer 2798,2025-01-20,Female,Kolkata,Salt Lake,Social Media
2799,Customer 2799,2024-11-14,Male,Pune,Koregaon Park,Referral
2800,Customer 2800,2023-11-18,Female,Hyderabad,Madhapur,Social Media
2801,Customer 2801,2024-09-27,Female,Bengaluru,Indiranagar,Paid Ads
2802,Customer 2802,2024-10-05,Male,Chennai,OMR,Paid Ads
2803,Customer 2803,2024-12-15,Male,Bengaluru,Electronic City,Paid Ads
2804,Customer 2804,2023-09-30,Female,Chennai,Adyar,Social Media
2805,Customer 2805,2023-07-13,Female,Mumbai,Bandra,Paid Ads
2806,Customer 2806,2025-03-13,Female,Kolkata,Park Street,Paid Ads
2807,Customer 2807,2024-02-26,Female,Mumbai,Powai,Paid Ads
2808,Customer 2808,2024-03-06,Female,Hyderabad,Gachibowli,Referral
2809,Customer 2809,2024-02-09,Male,Bengaluru,Electronic City,Organic
2810,Customer 2810,2024-04-07,Female,Mumbai,Andheri,Referral
2811,Customer 2811,2024-05-28,Male,Hyderabad,Secunderabad,Social Media
2812,Customer 2812,2024-01-15,Male,Pune,Kothrud,Paid Ads
2813,Customer 2813,2023-10-22,Female,Pune,Hinjewadi,Paid Ads
2814,Customer 2814,2023-06-24,Female,Hyderabad,Madhapur,Paid Ads
2815,Customer 2815,2024-04-12,Male,Hyderabad,Secunderabad,Paid Ads
2816,Customer 2816,2024-09-28,Female,Bengaluru,Indiranagar,Paid Ads
2817,Customer 2817,2024-11-06,Female,Delhi,North Delhi,Paid Ads
2818,Customer 2818,2023-12-21,Female,Mumbai,Powai,Organic
2819,Customer 2819,2025-01-07,Male,Bengaluru,Koramangala,Referral
2820,Customer 2820,2024-07-03,Female,Kolkata,Salt Lake,Referral
2821,Customer 2821,2025-04-17,Male,Mumbai,Andheri,Organic
2822,Customer 2822,2025-03-31,Female,Delhi,West Delhi,Organic
2823,Customer 2823,2024-02-19,Female,Pune,Viman Nagar,Referral
2824,Customer 2824,2024-06-01,Male,Mumbai,Powai,Referral
2825,Customer 2825,2024-03-30,Male,Bengaluru,Indiranagar,Social Media
2826,Customer 2826,2024-01-11,Female,Chennai,T Nagar,Referral
2827,Customer 2827,2024-07-11,Male,Delhi,West Delhi,Referral
2828,Customer 2828,2025-04-20,Male,Kolkata,Gariahat,Paid Ads
2829,Customer 2829,2024-10-13,Female,Hyderabad,Hitech City,Paid Ads
2830,Customer 2830,2024-05-03,Male,Chennai,T Nagar,Paid Ads
2831,Customer 2831,2024-03-14,Female,Mumbai,Bandra,Social Media
2832,Customer 2832,2024-04-22,Male,Hyderabad,Gachibowli,Paid Ads
2833,Customer 2833,2023-10-06,Other,Chennai,OMR,Referral
2834,Customer 2834,2025-03-15,Male,Kolkata,Salt Lake,Referral
2835,Customer 2835,2023-06-07,Male,Kolkata,Park Street,Paid Ads
2836,Customer 2836,2025-01-07,Female,Kolkata,Howrah,Social Media
2837,Customer 2837,2023-07-05,Male,Hyderabad,Madhapur,Organic
2838,Customer 2838,2024-03-13,Female,Bengaluru,Whitefield,Social Media
2839,Customer 2839,2024-12-12,Male,Bengaluru,Koramangala,Paid Ads
2840,Customer 2840,2024-02-03,Female,Kolkata,Gariahat,Referral
2841,Customer 2841,2023-08-18,Female,Mumbai,Thane,Paid Ads
2842,Customer 2842,2023-10-01,Female,Chennai,OMR,Referral
2843,Customer 2843,2023-11-24,Female,Bengaluru,Electronic City,Organic
2844,Customer 2844,2024-05-19,Male,Pune,Kothrud,Social Media
2845,Customer 2845,2025-02-26,Female,Mumbai,Powai,Paid Ads
2846,Customer 2846,2025-03-22,Male,Hyderabad,Gachibowli,Paid Ads
2847,Customer 2847,2023-12-16,Female,Delhi,Central Delhi,Paid Ads
2848,Customer 2848,2025-03-13,Other,Mumbai,Thane,Organic
2849,Customer 2849,2024-05-25,Male,Bengaluru,Electronic City,Paid Ads
2850,Customer 2850,2023-07-08,Female,Chennai,Velachery,Organic
2851,Customer 2851,2024-01-01,Male,Mumbai,Andheri,Social Media
2852,Customer 2852,2023-12-19,Male,Delhi,Central Delhi,Paid Ads
2853,Customer 2853,2025-04-05,Male,Delhi,North Delhi,Social Media
2854,Customer 2854,2024-05-13,Female,Delhi,East Delhi,Referral
2855,Customer 2855,2024-10-07,Male,Mumbai,Bandra,Referral
2856,Customer 2856,2024-08-28,Male,Chennai,Adyar,Paid Ads
2857,Customer 2857,2023-11-27,Male,Delhi,West Delhi,Organic
2858,Customer 2858,2023-09-01,Male,Mumbai,Powai,Paid Ads
2859,Customer 2859,2025-04-07,Male,Hyderabad,Gachibowli,Organic
2860,Customer 2860,2023-07-18,Male,Mumbai,Navi Mumbai,Paid Ads
2861,Customer 2861,2024-11-29,Other,Hyderabad,Hitech City,Paid Ads
2862,Customer 2862,2024-11-15,Male,Kolkata,Park Street,Social Media
2863,Customer 2863,2024-01-21,Female,Kolkata,Park Street,Referral
2864,Customer 2864,2024-01-09,Female,Hyderabad,Madhapur,Social Media
2865,Customer 2865,2024-11-02,Female,Pune,Hinjewadi,Social Media
2866,Customer 2866,2025-02-03,Male,Pune,Koregaon Park,Referral
2867,Customer 2867,2025-04-20,Female,Mumbai,Andheri,Social Media
2868,Customer 2868,2024-07-07,Male,Hyderabad,Hitech City,Paid Ads
2869,Customer 2869,2024-09-16,Male,Pune,Viman Nagar,Referral
2870,Customer 2870,2023-09-28,Female,Pune,Koregaon Park,Paid Ads
2871,Customer 2871,2024-04-04,Female,Hyderabad,Hitech City,Organic
2872,Customer 2872,2025-03-12,Female,Bengaluru,HSR Layout,Referral
2873,Customer 2873,2024-04-03,Male,Chennai,Velachery,Paid Ads
2874,Customer 2874,2023-06-23,Male,Pune,Viman Nagar,Paid Ads
2875,Customer 2875,2024-11-17,Female,Mumbai,Bandra,Paid Ads
2876,Customer 2876,2024-11-17,Female,Hyderabad,Madhapur,Social Media
2877,Customer 2877,2025-05-18,Male,Chennai,Adyar,Paid Ads
2878,Customer 2878,2025-04-05,Female,Chennai,Adyar,Social Media
2879,Customer 2879,2024-11-03,Male,Kolkata,Park Street,Referral
2880,Customer 2880,2024-06-22,Female,Chennai,Velachery,Organic
2881,Customer 2881,2024-08-26,Male,Chennai,T Nagar,Paid Ads
2882,Customer 2882,2024-07-01,Male,Hyderabad,Hitech City,Referral
2883,Customer 2883,2024-09-09,Female,Delhi,South Delhi,Referral
2884,Customer 2884,2023-07-02,Female,Hyderabad,Madhapur,Social Media
2885,Customer 2885,2023-06-06,Female,Bengaluru,Whitefield,Organic
2886,Customer 2886,2024-06-01,Female,Hyderabad,Hitech City,Organic
2887,Customer 2887,2024-07-15,Male,Chennai,OMR,Paid Ads
2888,Customer 2888,2025-02-12,Female,Bengaluru,HSR Layout,Social Media
2889,Customer 2889,2025-04-15,Male,Hyderabad,Hitech City,Organic
2890,Customer 2890,2025-02-25,Female,Bengaluru,Koramangala,Social Media
2891,Customer 2891,2025-01-06,Female,Bengaluru,HSR Layout,Paid Ads
2892,Customer 2892,2025-05-05,Female,Hyderabad,Hitech City,Organic
2893,Customer 2893,2023-07-23,Female,Pune,Viman Nagar,Paid Ads
2894,Customer 2894,2025-03-11,Female,Mumbai,Thane,Referral
2895,Customer 2895,2024-02-08,Female,Kolkata,Park Street,Social Media
2896,Customer 2896,2024-04-25,Male,Kolkata,Salt Lake,Organic
2897,Customer 2897,2024-01-07,Female,Mumbai,Powai,Organic
2898,Customer 2898,2023-06-19,Male,Pune,Koregaon Park,Social Media
2899,Customer 2899,2024-09-19,Female,Delhi,South Delhi,Referral
2900,Customer 2900,2023-10-16,Male,Mumbai,Thane,Referral
2901,Customer 2901,2024-12-25,Female,Mumbai,Bandra,Organic
2902,Customer 2902,2024-02-19,Male,Chennai,T Nagar,Paid Ads
2903,Customer 2903,2024-04-15,Male,Chennai,Adyar,Organic
2904,Customer 2904,2024-10-09,Male,Hyderabad,Secunderabad,Paid Ads
2905,Customer 2905,2024-12-24,Male,Delhi,Central Delhi,Organic
2906,Customer 2906,2024-04-23,Male,Delhi,East Delhi,Social Media
2907,Customer 2907,2024-07-25,Male,Mumbai,Powai,Social Media
2908,Customer 2908,2025-03-05,Male,Mumbai,Andheri,Organic
2909,Customer 2909,2025-01-17,Male,Hyderabad,Hitech City,Organic
2910,Customer 2910,2025-01-12,Female,Bengaluru,Whitefield,Organic
2911,Customer 2911,2023-09-20,Male,Mumbai,Andheri,Social Media
2912,Customer 2912,2024-06-08,Female,Chennai,T Nagar,Organic
2913,Customer 2913,2023-08-13,Female,Hyderabad,Hitech City,Referral
2914,Customer 2914,2024-02-24,Female,Bengaluru,Electronic City,Social Media
2915,Customer 2915,2025-01-30,Female,Pune,Viman Nagar,Paid Ads
2916,Customer 2916,2024-07-09,Female,Hyderabad,Hitech City,Social Media
2917,Customer 2917,2024-02-08,Female,Mumbai,Andheri,Referral
2918,Customer 2918,2024-01-15,Male,Bengaluru,Whitefield,Organic
2919,Customer 2919,2023-07-28,Male,Hyderabad,Secunderabad,Organic
2920,Customer 2920,2024-02-01,Other,Hyderabad,Gachibowli,Paid Ads
2921,Customer 2921,2024-12-04,Male,Mumbai,Andheri,Referral
2922,Customer 2922,2023-11-23,Female,Chennai,Velachery,Organic
2923,Customer 2923,2024-07-10,Female,Delhi,North Delhi,Paid Ads
2924,Customer 2924,2024-04-11,Male,Bengaluru,Electronic City,Paid Ads
2925,Customer 2925,2024-10-30,Female,Delhi,Central Delhi,Social Media
2926,Customer 2926,2023-11-16,Male,Bengaluru,Koramangala,Referral
2927,Customer 2927,2024-07-04,Male,Chennai,OMR,Social Media
2928,Customer 2928,2023-08-14,Female,Bengaluru,Whitefield,Referral
2929,Customer 2929,2024-05-21,Female,Kolkata,Howrah,Organic
2930,Customer 2930,2025-01-14,Male,Bengaluru,Koramangala,Paid Ads
2931,Customer 2931,2023-12-20,Male,Hyderabad,Gachibowli,Organic
2932,Customer 2932,2023-06-09,Male,Mumbai,Andheri,Organic
2933,Customer 2933,2023-06-15,Male,Bengaluru,Whitefield,Paid Ads
2934,Customer 2934,2023-12-13,Female,Kolkata,Park Street,Organic
2935,Customer 2935,2024-12-31,Other,Delhi,North Delhi,Referral
2936,Customer 2936,2024-09-15,Male,Hyderabad,Secunderabad,Social Media
2937,Customer 2937,2024-12-15,Female,Mumbai,Thane,Social Media
2938,Customer 2938,2024-02-08,Male,Chennai,Adyar,Social Media
2939,Customer 2939,2024-02-14,Female,Chennai,OMR,Referral
2940,Customer 2940,2024-07-12,Female,Mumbai,Powai,Referral
2941,Customer 2941,2025-01-11,Male,Chennai,Adyar,Paid Ads
2942,Customer 2942,2024-04-07,Male,Chennai,Velachery,Organic
2943,Customer 2943,2024-06-11,Female,Mumbai,Powai,Referral
2944,Customer 2944,2023-10-21,Male,Mumbai,Bandra,Organic
2945,Customer 2945,2024-06-18,Female,Chennai,T Nagar,Social Media
2946,Customer 2946,2024-02-13,Male,Pune,Koregaon Park,Referral
2947,Customer 2947,2025-02-14,Female,Mumbai,Thane,Organic
2948,Customer 2948,2024-10-17,Female,Delhi,East Delhi,Organic
2949,Customer 2949,2024-05-01,Female,Mumbai,Andheri,Social Media
2950,Customer 2950,2025-03-09,Female,Mumbai,Bandra,Organic
2951,Customer 2951,2025-05-19,Male,Mumbai,Navi Mumbai,Social Media
2952,Customer 2952,2023-07-09,Female,Mumbai,Navi Mumbai,Organic
2953,Customer 2953,2023-12-24,Female,Hyderabad,Madhapur,Referral
2954,Customer 2954,2024-06-13,Male,Mumbai,Bandra,Social Media
2955,Customer 2955,2024-06-30,Female,Hyderabad,Gachibowli,Social Media
2956,Customer 2956,2023-12-02,Male,Bengaluru,Indiranagar,Paid Ads
2957,Customer 2957,2024-01-01,Female,Chennai,T Nagar,Referral
2958,Customer 2958,2025-02-04,Female,Kolkata,Howrah,Organic
2959,Customer 2959,2025-02-05,Female,Bengaluru,HSR Layout,Paid Ads
2960,Customer 2960,2023-06-20,Male,Mumbai,Thane,Paid Ads
2961,Customer 2961,2024-10-07,Male,Hyderabad,Madhapur,Social Media
2962,Customer 2962,2025-03-27,Female,Kolkata,Howrah,Organic
2963,Customer 2963,2024-03-11,Female,Kolkata,Howrah,Paid Ads
2964,Customer 2964,2024-03-17,Male,Kolkata,Salt Lake,Referral
2965,Customer 2965,2024-02-23,Male,Pune,Viman Nagar,Social Media
2966,Customer 2966,2023-06-21,Male,Bengaluru,HSR Layout,Paid Ads
2967,Customer 2967,2023-11-22,Female,Bengaluru,HSR Layout,Referral
2968,Customer 2968,2025-03-02,Female,Hyderabad,Madhapur,Organic
2969,Customer 2969,2024-12-17,Female,Bengaluru,Whitefield,Paid Ads
2970,Customer 2970,2024-10-30,Female,Mumbai,Bandra,Social Media
2971,Customer 2971,2024-07-01,Female,Delhi,South Delhi,Referral
2972,Customer 2972,2023-10-26,Female,Hyderabad,Madhapur,Paid Ads
2973,Customer 2973,2025-04-10,Male,Hyderabad,Secunderabad,Paid Ads
2974,Customer 2974,2023-09-14,Female,Hyderabad,Secunderabad,Organic
2975,Customer 2975,2024-12-17,Male,Hyderabad,Hitech City,Organic
2976,Customer 2976,2024-02-09,Male,Hyderabad,Gachibowli,Social Media
2977,Customer 2977,2023-08-21,Male,Kolkata,Howrah,Referral
2978,Customer 2978,2023-09-05,Female,Kolkata,Gariahat,Paid Ads
2979,Customer 2979,2025-03-11,Male,Chennai,Velachery,Organic
2980,Customer 2980,2025-05-16,Male,Chennai,OMR,Paid Ads
2981,Customer 2981,2024-12-20,Male,Chennai,T Nagar,Social Media
