order_id,customer_id,restaurant_id,order_datetime,order_status,payment_method,delivery_fee,platform_discount,restaurant_discount,gross_order_value,net_order_value,platform_commission_pct,platform_commission_amount
7478,2625,13,2025-08-21 13:20:51,Cancelled,UPI,35.0,0.0,0.0,1055.65,1055.65,29.0,306.14
7479,816,178,2025-09-21 20:08:52,Delivered,COD,0.0,0.0,0.0,674.41,674.41,25.89,174.6
7480,2412,111,2025-08-08 16:53:09,Delivered,UPI,15.0,143.37,99.02,871.47,629.08,25.62,161.17
7481,1112,159,2025-09-23 12:15:39,Delivered,Card,0.0,0.0,0.0,620.65,620.65,18.82,116.81
7482,1446,128,2025-07-25 17:10:10,Delivered,COD,15.0,176.56,104.67,1184.36,903.13,18.46,166.72
7483,180,133,2025-09-12 16:07:18,Delivered,UPI,35.0,101.24,109.91,1193.67,982.52,20.72,203.58
7484,2953,119,2025-08-23 22:53:47,Delivered,Card,0.0,0.0,0.0,1025.32,1025.32,18.36,188.25
7485,1087,56,2025-09-12 22:11:16,Delivered,UPI,35.0,0.0,0.0,823.24,823.24,15.29,125.87
7486,1275,114,2025-08-18 18:22:52,Delivered,Card,25.0,184.55,77.08,762.06,500.43,29.66,148.43
7487,363,179,2025-08-19 10:19:06,Delivered,UPI,25.0,151.29,200.83,1189.81,837.69,15.54,130.18
7488,2425,190,2025-06-08 15:23:14,Delivered,UPI,0.0,66.83,33.76,749.26,648.67,26.72,173.32
7489,635,135,2025-07-16 19:46:57,Delivered,UPI,35.0,72.55,36.85,914.09,804.69,16.84,135.51
7490,65,50,2025-09-19 19:05:14,Delivered,UPI,0.0,0.0,0.0,564.25,564.25,16.5,93.1
7491,740,39,2025-07-30 18:47:13,Delivered,Wallet,15.0,125.18,82.36,908.35,700.81,19.33,135.47
7492,2073,194,2025-07-06 10:43:41,Delivered,UPI,15.0,0.0,0.0,980.96,980.96,18.45,180.99
7493,1504,144,2025-09-02 13:58:30,Delivered,UPI,35.0,203.46,195.78,1194.5,795.26,16.71,132.89
7494,790,87,2025-06-08 10:06:55,Delivered,UPI,25.0,35.46,20.15,203.0,147.39,27.05,39.87
7495,2199,9,2025-09-15 22:51:49,Delivered,Card,0.0,108.78,38.31,452.3,305.21,23.85,72.79
7496,2694,185,2025-06-28 10:22:07,Cancelled,COD,25.0,0.0,0.0,693.46,693.46,19.75,136.96
7497,2248,91,2025-06-29 21:17:08,Delivered,UPI,0.0,0.0,0.0,1018.5,1018.5,23.97,244.13
7498,1676,52,2025-09-03 11:35:20,Delivered,UPI,25.0,28.17,16.9,861.66,816.59,15.72,128.37
7499,244,64,2025-09-07 13:11:29,Delivered,UPI,0.0,138.24,36.41,1157.47,982.82,18.3,179.86
7500,2641,79,2025-06-12 16:40:43,Delivered,Wallet,35.0,37.1,15.98,323.22,270.14,22.92,61.92
7501,2190,186,2025-06-28 14:11:40,Delivered,COD,15.0,102.09,50.09,1017.7,865.52,17.95,155.36
7502,1660,118,2025-07-09 21:12:03,Delivered,Card,0.0,0.0,0.0,1120.72,1120.72,15.49,173.6
7503,2226,19,2025-06-28 16:52:57,Delivered,Card,25.0,0.0,0.0,721.61,721.61,28.23,203.71
7504,2470,146,2025-09-20 20:37:36,Delivered,UPI,25.0,108.26,42.77,1123.43,972.4,18.52,180.09
7505,1429,16,2025-07-19 22:23:18,Delivered,Card,25.0,0.0,0.0,464.0,464.0,26.17,121.43
7506,1620,117,2025-06-26 11:35:29,Delivered,Card,25.0,42.62,16.78,202.18,142.78,15.02,21.45
7507,1686,43,2025-06-08 23:02:40,Delivered,UPI,25.0,113.36,98.21,1054.04,842.47,23.32,196.46
7508,2629,72,2025-09-05 10:14:14,Cancelled,Wallet,15.0,48.32,30.5,363.31,284.49,25.27,71.89
7509,1541,110,2025-06-18 14:22:27,Cancelled,Card,15.0,81.35,69.15,607.32,456.82,26.05,119.0
7510,310,133,2025-08-14 12:25:13,Delivered,COD,25.0,145.65,186.18,1160.86,829.03,29.04,240.75
7511,2749,95,2025-07-08 19:36:52,Delivered,COD,15.0,144.31,112.73,1140.22,883.18,26.49,233.95
7512,1074,179,2025-09-14 18:56:01,Delivered,Card,0.0,91.07,53.84,486.57,341.66,29.79,101.78
7513,2818,8,2025-08-19 15:09:08,Delivered,COD,25.0,0.0,0.0,429.46,429.46,23.63,101.48
7514,1351,61,2025-08-06 16:26:29,Cancelled,UPI,25.0,45.29,45.36,605.65,515.0,27.41,141.16
7515,2628,118,2025-08-28 21:51:30,Delivered,Wallet,35.0,124.18,168.28,855.68,563.22,25.62,144.3
7516,1627,19,2025-08-22 14:52:19,Returned,UPI,0.0,31.06,17.84,195.09,146.19,24.39,35.66
7517,934,137,2025-08-24 13:49:47,Delivered,UPI,25.0,29.07,28.84,175.11,117.2,24.75,29.01
7518,1865,123,2025-08-31 17:48:44,Delivered,Card,25.0,0.0,0.0,1082.4,1082.4,21.98,237.91
7519,726,144,2025-07-17 12:28:20,Cancelled,Card,25.0,39.61,54.05,639.42,545.76,17.5,95.51
7520,2510,95,2025-07-10 12:33:03,Delivered,UPI,15.0,120.6,55.13,1091.9,916.17,27.19,249.11
7521,1869,138,2025-06-26 23:54:01,Delivered,Card,0.0,0.0,0.0,978.23,978.23,15.86,155.15
7522,847,174,2025-06-03 19:28:06,Cancelled,UPI,25.0,89.34,84.95,812.84,638.55,26.96,172.15
7523,503,47,2025-07-30 19:39:04,Returned,Card,35.0,50.68,60.67,790.3,678.95,27.21,184.74
7524,654,147,2025-06-09 21:32:52,Returned,Card,25.0,0.0,0.0,695.03,695.03,20.87,145.05
7525,1234,161,2025-06-18 17:28:40,Delivered,Card,0.0,0.0,0.0,360.3,360.3,22.51,81.1
7526,1897,192,2025-09-24 21:35:13,Delivered,Wallet,35.0,0.0,0.0,778.11,778.11,22.22,172.9
7527,2989,81,2025-06-30 17:16:31,Delivered,UPI,35.0,44.48,28.36,519.05,446.21,20.27,90.45
7528,28,109,2025-09-10 21:12:52,Delivered,UPI,0.0,138.46,120.76,1091.95,832.73,15.47,128.82
7529,2499,128,2025-06-07 15:34:26,Delivered,UPI,15.0,37.41,24.09,375.59,314.09,27.11,85.15
7530,729,168,2025-07-13 10:02:18,Delivered,UPI,0.0,0.0,0.0,378.02,378.02,15.59,58.93
7531,2483,32,2025-07-13 10:05:29,Delivered,COD,0.0,38.84,38.42,826.37,749.11,21.83,163.53
7532,751,36,2025-07-10 12:19:31,Delivered,UPI,15.0,0.0,0.0,1173.05,1173.05,15.3,179.48
7533,1351,142,2025-06-07 23:16:12,Delivered,UPI,35.0,53.48,26.47,1141.06,1061.11,23.01,244.16
7534,1525,136,2025-09-21 15:04:01,Delivered,UPI,0.0,71.55,65.11,725.1,588.44,27.25,160.35
7535,2144,122,2025-07-28 22:07:46,Delivered,COD,25.0,0.0,0.0,702.83,702.83,29.5,207.33
7536,393,197,2025-06-12 22:00:32,Delivered,UPI,15.0,0.0,0.0,245.57,245.57,29.4,72.2
7537,2819,86,2025-08-07 22:40:12,Delivered,UPI,35.0,0.0,0.0,157.42,157.42,20.18,31.77
7538,2565,200,2025-07-16 16:45:31,Delivered,COD,25.0,0.0,0.0,1142.24,1142.24,28.61,326.79
7539,1196,79,2025-07-15 21:47:29,Delivered,Card,35.0,12.45,9.74,213.45,191.26,22.78,43.57
7540,1581,47,2025-06-21 16:45:02,Delivered,UPI,15.0,162.59,42.46,836.88,631.83,26.99,170.53
7541,373,26,2025-07-14 16:07:10,Delivered,UPI,15.0,0.0,0.0,1189.84,1189.84,19.85,236.18
7542,2613,41,2025-06-05 12:12:15,Delivered,COD,35.0,57.24,16.89,322.81,248.68,28.76,71.52
7543,728,56,2025-07-25 20:01:35,Delivered,UPI,35.0,0.0,0.0,1011.48,1011.48,22.56,228.19
7544,398,16,2025-07-02 13:06:24,Cancelled,UPI,15.0,174.78,161.57,1016.53,680.18,15.64,106.38
7545,219,137,2025-08-24 10:04:13,Delivered,Card,25.0,174.04,122.69,964.94,668.21,16.28,108.78
7546,2816,149,2025-07-30 20:13:43,Delivered,UPI,0.0,90.8,105.17,816.39,620.42,17.25,107.02
7547,691,194,2025-08-27 22:23:22,Delivered,Card,35.0,0.0,0.0,378.03,378.03,29.43,111.25
7548,819,52,2025-09-13 16:06:34,Cancelled,UPI,15.0,0.0,0.0,426.44,426.44,20.12,85.8
7549,225,73,2025-07-05 15:17:03,Delivered,UPI,35.0,0.0,0.0,329.52,329.52,21.89,72.13
7550,584,99,2025-06-12 12:41:51,Delivered,UPI,35.0,0.0,0.0,238.25,238.25,24.08,57.37
7551,1733,123,2025-09-15 16:08:02,Delivered,Card,35.0,0.0,0.0,692.37,692.37,24.27,168.04
7552,1014,157,2025-09-16 22:16:18,Cancelled,Card,0.0,103.73,112.33,1184.89,968.83,17.13,165.96
7553,1774,64,2025-07-19 15:37:06,Cancelled,UPI,0.0,0.0,0.0,1081.02,1081.02,17.53,189.5
7554,2541,54,2025-06-06 11:20:26,Delivered,UPI,15.0,153.8,59.32,711.47,498.35,24.68,122.99
7555,1931,70,2025-08-22 18:31:26,Cancelled,UPI,25.0,0.0,0.0,1034.3,1034.3,28.38,293.53
7556,1513,195,2025-08-29 20:51:47,Delivered,COD,15.0,0.0,0.0,280.18,280.18,26.45,74.11
7557,745,160,2025-08-08 18:31:30,Delivered,Wallet,35.0,41.85,27.27,503.59,434.47,15.2,66.04
7558,607,45,2025-06-05 23:40:13,Delivered,UPI,15.0,56.28,14.54,372.4,301.58,15.56,46.93
7559,717,37,2025-07-06 14:43:46,Delivered,COD,15.0,0.0,0.0,794.57,794.57,15.62,124.11
7560,2739,1,2025-09-15 11:50:17,Cancelled,Card,0.0,31.48,19.18,443.73,393.07,17.52,68.87
7561,1167,152,2025-07-10 18:01:05,Cancelled,UPI,0.0,6.15,5.58,166.71,154.98,15.05,23.32
7562,1793,124,2025-09-14 12:41:03,Delivered,UPI,35.0,91.55,54.35,583.43,437.53,15.5,67.82
7563,1765,95,2025-08-04 12:32:33,Delivered,COD,15.0,0.0,0.0,320.29,320.29,19.16,61.37
7564,1693,77,2025-06-10 18:44:02,Delivered,UPI,15.0,34.63,21.46,204.22,148.13,25.14,37.24
7565,2797,123,2025-06-04 10:29:30,Delivered,Card,15.0,18.09,24.41,377.47,334.97,26.2,87.76
7566,2956,163,2025-08-18 13:42:27,Delivered,UPI,35.0,0.0,0.0,619.52,619.52,29.04,179.91
7567,2223,20,2025-08-29 10:24:24,Delivered,UPI,0.0,0.0,0.0,1199.3,1199.3,17.08,204.84
7568,2623,175,2025-07-04 22:21:15,Delivered,COD,15.0,0.0,0.0,833.34,833.34,19.28,160.67
7569,2720,89,2025-07-15 17:54:55,Delivered,UPI,25.0,0.0,0.0,1068.24,1068.24,27.58,294.62
7570,507,105,2025-07-29 17:58:01,Delivered,Card,15.0,84.4,90.68,561.11,386.03,19.39,74.85
7571,980,17,2025-08-18 20:47:21,Cancelled,UPI,35.0,64.93,35.76,352.64,251.95,21.66,54.57
7572,2768,40,2025-09-30 20:49:44,Delivered,COD,15.0,0.0,0.0,743.92,743.92,27.41,203.91
7573,2974,168,2025-06-13 18:32:24,Returned,COD,25.0,61.53,31.41,476.64,383.7,21.33,81.84
7574,203,179,2025-08-28 10:34:32,Delivered,COD,15.0,81.04,77.14,516.14,357.96,20.75,74.28
7575,2622,110,2025-08-25 23:13:47,Returned,UPI,0.0,0.0,0.0,721.38,721.38,24.27,175.08
7576,452,195,2025-09-09 14:38:55,Delivered,Card,15.0,34.94,27.28,327.13,264.91,28.6,75.76
7577,2300,144,2025-07-11 12:26:02,Delivered,UPI,35.0,0.0,0.0,1130.81,1130.81,23.5,265.74
7578,1623,99,2025-09-16 12:36:13,Delivered,Card,0.0,52.38,47.96,434.04,333.7,24.59,82.06
7579,159,163,2025-07-07 23:56:46,Delivered,COD,0.0,79.82,49.28,515.18,386.08,27.17,104.9
7580,1384,94,2025-06-30 18:05:14,Delivered,UPI,0.0,21.56,10.17,252.17,220.44,18.73,41.29
7581,1777,8,2025-07-30 19:50:51,Delivered,Card,35.0,46.67,66.65,1073.8,960.48,22.49,216.01
7582,2465,78,2025-06-21 10:40:44,Delivered,Card,35.0,0.0,0.0,638.29,638.29,20.08,128.17
7583,2731,103,2025-07-26 10:30:57,Delivered,Card,0.0,42.77,54.55,1127.87,1030.55,21.95,226.21
7584,427,157,2025-06-09 18:13:44,Delivered,Card,35.0,112.44,73.14,869.07,683.49,24.09,164.65
7585,2945,172,2025-07-10 21:03:41,Delivered,COD,0.0,136.23,52.73,770.99,582.03,21.68,126.18
7586,776,197,2025-08-31 11:20:37,Delivered,UPI,0.0,0.0,0.0,548.22,548.22,21.31,116.83
7587,2676,154,2025-08-09 15:38:11,Delivered,Card,25.0,0.0,0.0,1129.4,1129.4,20.11,227.12
7588,2040,16,2025-07-03 18:03:32,Delivered,UPI,35.0,43.4,63.3,1007.08,900.38,20.89,188.09
7589,1881,3,2025-08-20 19:58:49,Delivered,Card,35.0,0.0,0.0,1174.94,1174.94,28.43,334.04
7590,844,129,2025-07-05 21:50:01,Cancelled,UPI,0.0,47.89,29.74,414.73,337.1,16.88,56.9
7591,535,190,2025-09-19 21:58:16,Delivered,UPI,35.0,0.0,0.0,221.69,221.69,19.68,43.63
7592,2557,177,2025-08-11 17:06:50,Cancelled,UPI,0.0,148.79,67.1,1154.74,938.85,16.19,152.0
7593,1182,59,2025-09-20 18:32:15,Delivered,UPI,0.0,171.16,83.9,830.33,575.27,21.55,123.97
7594,2332,185,2025-07-27 10:53:41,Delivered,Card,0.0,85.62,116.47,866.73,664.64,21.08,140.11
7595,2066,120,2025-08-08 15:09:13,Delivered,COD,35.0,48.36,19.54,552.37,484.47,15.84,76.74
7596,2138,120,2025-09-09 11:41:08,Delivered,Card,25.0,0.0,0.0,922.22,922.22,21.66,199.75
7597,81,85,2025-06-07 17:34:06,Delivered,UPI,35.0,0.0,0.0,732.14,732.14,21.42,156.82
7598,2294,172,2025-08-16 15:25:00,Delivered,UPI,15.0,0.0,0.0,1066.43,1066.43,17.68,188.54
7599,1935,60,2025-08-26 21:26:05,Delivered,COD,0.0,87.87,124.3,1027.15,814.98,18.61,151.67
7600,2596,74,2025-08-30 10:51:04,Delivered,UPI,25.0,0.0,0.0,900.22,900.22,20.45,184.09
7601,956,122,2025-09-12 23:21:29,Cancelled,Wallet,35.0,0.0,0.0,930.45,930.45,22.68,211.03
7602,412,3,2025-07-29 13:34:18,Delivered,UPI,0.0,248.67,93.81,1036.68,694.2,27.52,191.04
7603,1870,31,2025-07-15 19:37:32,Delivered,Card,0.0,65.69,64.24,932.3,802.37,16.63,133.43
7604,2350,78,2025-08-12 18:32:56,Delivered,COD,15.0,0.0,0.0,201.87,201.87,22.92,46.27
7605,1393,82,2025-09-24 19:11:24,Delivered,Card,0.0,0.0,0.0,151.37,151.37,21.79,32.98
7606,2,167,2025-07-27 16:12:56,Cancelled,Card,35.0,29.35,31.39,372.31,311.57,20.88,65.06
7607,1726,47,2025-06-01 13:15:42,Delivered,UPI,35.0,84.4,45.38,506.48,376.7,21.1,79.48
7608,1342,2,2025-08-15 23:21:55,Delivered,Wallet,0.0,60.51,18.12,392.89,314.26,28.39,89.22
7609,1734,127,2025-07-14 18:31:54,Delivered,UPI,35.0,0.0,0.0,578.3,578.3,28.15,162.79
7610,324,49,2025-08-13 21:37:47,Delivered,UPI,35.0,40.49,30.68,205.31,134.14,27.02,36.24
7611,2638,91,2025-09-28 15:25:41,Returned,Card,25.0,23.4,6.83,171.58,141.35,16.03,22.66
7612,1833,156,2025-09-12 20:46:55,Delivered,COD,35.0,52.12,73.56,1042.78,917.1,27.9,255.87
7613,2230,137,2025-08-31 23:18:56,Delivered,UPI,25.0,0.0,0.0,280.62,280.62,16.84,47.26
7614,2076,14,2025-09-26 14:47:51,Delivered,COD,15.0,0.0,0.0,602.06,602.06,24.85,149.61
7615,1109,68,2025-08-05 14:06:36,Cancelled,Card,0.0,100.53,137.3,709.2,471.37,22.26,104.93
7616,1311,90,2025-06-01 16:12:31,Delivered,Wallet,0.0,21.32,8.08,195.46,166.06,24.13,40.07
7617,2900,26,2025-06-18 23:01:42,Delivered,UPI,25.0,55.79,18.81,400.83,326.23,21.27,69.39
7618,157,7,2025-09-05 10:18:24,Delivered,UPI,35.0,69.54,23.41,1136.45,1043.5,28.27,295.0
7619,85,121,2025-08-16 18:33:41,Delivered,UPI,0.0,0.0,0.0,450.99,450.99,25.44,114.73
7620,1164,22,2025-08-13 18:35:33,Delivered,UPI,15.0,0.0,0.0,1035.36,1035.36,19.97,206.76
7621,1630,189,2025-07-20 11:44:29,Delivered,UPI,35.0,0.0,0.0,976.12,976.12,23.24,226.85
7622,2781,165,2025-07-29 10:11:36,Delivered,UPI,0.0,93.8,47.6,413.08,271.68,20.39,55.4
7623,1214,2,2025-07-22 10:00:51,Delivered,UPI,35.0,110.57,31.04,621.69,480.08,15.69,75.32
7624,1738,103,2025-08-16 21:16:03,Delivered,COD,25.0,167.43,117.62,1189.35,904.3,27.99,253.11
7625,464,167,2025-07-02 15:23:31,Delivered,Wallet,15.0,14.9,13.04,402.4,374.46,16.21,60.7
7626,2506,14,2025-06-25 18:13:09,Delivered,UPI,15.0,28.29,16.31,293.04,248.44,21.57,53.59
7627,944,11,2025-08-18 20:51:28,Cancelled,Card,25.0,122.66,148.05,947.44,676.73,28.68,194.09
7628,2154,106,2025-08-21 23:33:50,Delivered,UPI,0.0,0.0,0.0,1105.95,1105.95,28.09,310.66
7629,2997,151,2025-09-27 22:06:04,Delivered,UPI,35.0,121.43,37.01,737.87,579.43,15.16,87.84
7630,1866,179,2025-06-11 23:50:30,Delivered,UPI,15.0,79.87,46.99,1193.95,1067.09,17.17,183.22
7631,2587,155,2025-08-25 14:30:33,Delivered,UPI,15.0,52.07,24.22,316.88,240.59,20.06,48.26
7632,1544,97,2025-06-28 16:35:42,Delivered,UPI,15.0,0.0,0.0,1170.84,1170.84,24.35,285.1
7633,2531,3,2025-08-03 14:56:12,Cancelled,COD,0.0,0.0,0.0,274.57,274.57,24.92,68.42
7634,550,183,2025-08-15 20:42:50,Delivered,UPI,15.0,48.96,34.27,835.16,751.93,28.14,211.59
7635,2428,17,2025-06-03 18:59:06,Delivered,Card,15.0,0.0,0.0,742.21,742.21,15.07,111.85
7636,2941,18,2025-06-02 20:25:26,Returned,UPI,35.0,54.33,32.74,447.21,360.14,19.7,70.95
7637,2089,62,2025-06-30 17:40:37,Cancelled,Card,35.0,0.0,0.0,759.55,759.55,28.25,214.57
7638,1949,115,2025-07-21 14:16:32,Cancelled,UPI,25.0,0.0,0.0,500.92,500.92,26.92,134.85
7639,50,48,2025-07-15 11:22:44,Delivered,COD,25.0,0.0,0.0,880.89,880.89,22.69,199.87
7640,1666,38,2025-08-28 21:07:59,Returned,UPI,25.0,67.93,66.8,1106.91,972.18,27.72,269.49
7641,1500,117,2025-06-08 23:30:20,Cancelled,Wallet,15.0,61.11,21.62,442.77,360.04,17.6,63.37
7642,2079,65,2025-08-18 15:38:52,Delivered,Card,15.0,83.9,90.15,1018.85,844.8,21.66,182.98
7643,2923,70,2025-09-26 15:10:26,Cancelled,Card,15.0,30.85,41.52,541.82,469.45,18.04,84.69
7644,27,13,2025-09-16 18:30:52,Delivered,UPI,25.0,194.74,146.06,1181.52,840.72,25.65,215.64
7645,206,48,2025-06-15 17:28:25,Delivered,UPI,25.0,0.0,0.0,311.97,311.97,28.56,89.1
7646,2909,174,2025-06-24 23:08:47,Delivered,UPI,0.0,0.0,0.0,566.05,566.05,24.96,141.29
7647,1707,112,2025-06-06 14:34:02,Delivered,UPI,35.0,0.0,0.0,1102.9,1102.9,17.6,194.11
7648,821,133,2025-07-20 20:53:47,Delivered,UPI,25.0,0.0,0.0,527.88,527.88,15.26,80.55
7649,2207,59,2025-06-04 16:29:42,Delivered,Card,0.0,0.0,0.0,877.6,877.6,16.9,148.31
7650,2809,95,2025-07-20 13:45:42,Delivered,UPI,0.0,42.08,52.62,684.28,589.58,23.81,140.38
7651,403,181,2025-07-10 14:22:43,Delivered,UPI,0.0,122.74,94.33,655.21,438.14,28.72,125.83
7652,550,70,2025-06-14 16:29:13,Delivered,UPI,0.0,36.38,45.96,242.27,159.93,25.55,40.86
7653,1832,23,2025-08-26 23:42:36,Delivered,Card,15.0,0.0,0.0,1146.3,1146.3,16.09,184.44
7654,1492,143,2025-09-10 10:19:48,Delivered,UPI,0.0,21.0,17.14,156.25,118.11,24.24,28.63
7655,1010,63,2025-06-26 12:52:58,Delivered,Wallet,25.0,0.0,0.0,566.63,566.63,23.88,135.31
7656,93,155,2025-09-14 14:33:36,Delivered,UPI,25.0,163.7,183.83,996.67,649.14,22.67,147.16
7657,2467,138,2025-07-09 10:31:41,Delivered,UPI,25.0,0.0,0.0,433.42,433.42,15.81,68.52
7658,910,196,2025-09-04 14:46:42,Returned,COD,0.0,0.0,0.0,1071.86,1071.86,15.99,171.39
7659,908,60,2025-07-01 11:40:22,Delivered,UPI,35.0,104.1,64.83,492.28,323.35,29.96,96.88
7660,919,87,2025-09-30 10:40:25,Delivered,UPI,15.0,0.0,0.0,316.61,316.61,23.55,74.56
7661,1118,44,2025-08-27 15:04:04,Delivered,UPI,25.0,66.72,28.82,498.78,403.24,16.12,65.0
7662,2700,190,2025-09-09 16:37:58,Delivered,Card,25.0,0.0,0.0,860.09,860.09,23.59,202.9
7663,860,177,2025-07-19 18:42:39,Delivered,UPI,35.0,85.86,41.5,727.64,600.28,18.66,112.01
7664,448,137,2025-08-24 12:27:26,Delivered,Card,0.0,0.0,0.0,825.03,825.03,28.12,232.0
7665,1913,61,2025-08-24 21:48:01,Delivered,COD,35.0,21.55,31.4,218.87,165.92,18.35,30.45
7666,2901,86,2025-08-26 15:11:12,Delivered,UPI,0.0,163.74,109.65,843.37,569.98,28.17,160.56
7667,1958,20,2025-06-04 20:05:38,Delivered,Card,25.0,0.0,0.0,709.86,709.86,23.78,168.8
7668,2392,60,2025-07-18 21:54:33,Delivered,COD,0.0,38.94,18.4,537.38,480.04,16.83,80.79
7669,1680,164,2025-06-29 20:28:27,Delivered,UPI,25.0,0.0,0.0,983.07,983.07,19.86,195.24
7670,1145,160,2025-07-29 21:50:55,Delivered,Card,25.0,0.0,0.0,206.8,206.8,25.2,52.11
7671,1588,146,2025-06-12 20:46:36,Cancelled,UPI,15.0,0.0,0.0,430.33,430.33,18.32,78.84
7672,2851,112,2025-09-06 18:09:36,Delivered,UPI,0.0,81.12,60.64,497.28,355.52,16.99,60.4
7673,1321,160,2025-06-08 11:57:53,Delivered,Card,25.0,64.34,16.31,551.64,470.99,15.23,71.73
7674,1029,14,2025-09-07 14:31:44,Delivered,UPI,0.0,33.08,12.47,786.74,741.19,16.16,119.78
7675,1983,119,2025-09-01 17:13:12,Delivered,Card,35.0,0.0,0.0,258.42,258.42,23.95,61.89
7676,2206,7,2025-06-13 16:34:05,Cancelled,UPI,25.0,0.0,0.0,960.2,960.2,24.36,233.9
7677,448,114,2025-09-17 23:35:27,Delivered,UPI,0.0,0.0,0.0,637.65,637.65,26.83,171.08
7678,413,133,2025-09-27 12:12:50,Delivered,UPI,0.0,28.55,26.86,553.07,497.66,17.99,89.53
7679,147,43,2025-09-09 22:26:14,Delivered,Wallet,25.0,0.0,0.0,249.52,249.52,17.75,44.29
7680,1197,6,2025-07-09 12:28:32,Delivered,UPI,0.0,306.54,90.95,1148.75,751.26,21.16,158.97
7681,462,132,2025-06-14 10:55:32,Delivered,UPI,0.0,85.02,40.79,873.17,747.36,23.52,175.78
7682,2853,191,2025-06-19 10:04:55,Returned,UPI,15.0,40.6,59.03,890.27,790.64,25.26,199.72
7683,2631,17,2025-07-21 16:34:30,Delivered,UPI,35.0,43.96,12.16,1026.69,970.57,15.29,148.4
7684,2260,170,2025-08-06 14:19:39,Delivered,Card,25.0,55.55,20.0,1029.79,954.24,18.84,179.78
7685,1532,143,2025-07-27 11:28:58,Cancelled,COD,25.0,90.71,131.74,798.3,575.85,21.63,124.56
7686,756,31,2025-09-01 23:04:28,Delivered,Card,15.0,24.22,10.37,190.05,155.46,28.35,44.07
7687,1301,182,2025-09-18 19:09:43,Delivered,Card,0.0,0.0,0.0,976.2,976.2,15.79,154.14
7688,1972,112,2025-06-06 18:00:35,Delivered,UPI,25.0,0.0,0.0,1117.84,1117.84,19.8,221.33
7689,2501,34,2025-09-25 13:13:23,Delivered,Wallet,15.0,43.24,39.16,292.86,210.46,18.22,38.35
7690,2990,14,2025-09-10 22:36:11,Delivered,UPI,35.0,80.81,33.2,784.64,670.63,23.29,156.19
7691,523,8,2025-08-06 14:59:15,Delivered,UPI,15.0,30.57,28.46,280.75,221.72,17.25,38.25
7692,2188,183,2025-09-16 23:42:03,Returned,UPI,25.0,0.0,0.0,609.87,609.87,24.84,151.49
7693,850,132,2025-07-20 13:52:19,Delivered,COD,0.0,105.58,125.6,723.32,492.14,21.91,107.83
7694,2602,76,2025-09-16 20:14:19,Cancelled,Card,15.0,0.0,0.0,658.65,658.65,26.7,175.86
7695,1089,143,2025-08-07 12:44:41,Delivered,COD,0.0,0.0,0.0,818.37,818.37,19.44,159.09
7696,1817,103,2025-08-25 11:21:11,Delivered,UPI,35.0,96.16,87.26,805.25,621.83,24.61,153.03
7697,220,1,2025-06-10 16:34:14,Delivered,UPI,0.0,0.0,0.0,634.27,634.27,26.47,167.89
7698,2985,172,2025-07-21 14:03:41,Delivered,COD,25.0,0.0,0.0,262.38,262.38,21.61,56.7
7699,2289,30,2025-08-07 16:10:43,Delivered,COD,25.0,0.0,0.0,554.17,554.17,26.12,144.75
7700,218,138,2025-08-18 19:23:35,Delivered,Card,25.0,24.83,22.9,342.43,294.7,22.54,66.43
7701,2386,141,2025-09-09 20:02:15,Delivered,UPI,35.0,53.1,61.12,350.2,235.98,25.99,61.33
7702,319,199,2025-09-22 10:58:12,Delivered,UPI,15.0,0.0,0.0,1168.86,1168.86,26.33,307.76
7703,555,153,2025-06-26 21:02:20,Cancelled,Card,15.0,0.0,0.0,1063.27,1063.27,19.67,209.15
7704,2378,13,2025-06-19 22:51:29,Delivered,UPI,35.0,40.91,16.14,685.87,628.82,22.06,138.72
7705,1725,27,2025-09-29 22:04:22,Delivered,COD,15.0,21.72,15.59,342.72,305.41,23.91,73.02
7706,2824,65,2025-06-05 12:38:04,Delivered,Wallet,0.0,38.88,22.52,214.98,153.58,22.65,34.79
7707,1134,170,2025-06-24 18:20:52,Delivered,UPI,15.0,0.0,0.0,360.11,360.11,19.3,69.5
7708,2798,76,2025-08-21 18:37:01,Delivered,Card,0.0,0.0,0.0,389.59,389.59,27.94,108.85
7709,2897,72,2025-07-31 14:22:57,Cancelled,COD,35.0,102.65,72.06,530.21,355.5,15.33,54.5
7710,600,49,2025-06-02 21:11:25,Delivered,Card,0.0,0.0,0.0,899.93,899.93,21.63,194.65
7711,1473,125,2025-07-02 22:56:23,Delivered,Card,0.0,36.37,10.65,347.03,300.01,18.68,56.04
7712,302,39,2025-07-09 18:27:36,Delivered,COD,35.0,29.71,18.37,410.66,362.58,19.73,71.54
7713,2711,193,2025-08-02 15:07:52,Delivered,COD,0.0,0.0,0.0,326.32,326.32,28.99,94.6
7714,2297,3,2025-06-19 19:01:44,Delivered,UPI,35.0,30.53,23.18,209.52,155.81,24.19,37.69
7715,739,159,2025-07-03 17:12:33,Delivered,COD,25.0,26.68,9.26,444.24,408.3,24.4,99.63
7716,370,167,2025-09-14 16:07:12,Delivered,UPI,0.0,98.06,89.45,950.55,763.04,16.54,126.21
7717,2084,197,2025-06-26 19:51:23,Delivered,UPI,15.0,240.92,66.53,947.15,639.7,28.15,180.08
